64	0	admin_config_provider_list	/var/www/html/systemprompt-template/target/debug/systemprompt admin config provider list
65	2	admin_config_ratelimits_list	/var/www/html/systemprompt-template/target/debug/systemprompt admin config rate-limits list
66	2	admin_keys_list	/var/www/html/systemprompt-template/target/debug/systemprompt admin keys list
67	0	admin_bridge_list	/var/www/html/systemprompt-template/target/debug/systemprompt admin bridge list
68	2	admin_access_control_export	/var/www/html/systemprompt-template/target/debug/systemprompt admin access-control export
69	0	help_cloud_auth	/var/www/html/systemprompt-template/target/debug/systemprompt cloud auth --help
70	0	help_cloud_init	/var/www/html/systemprompt-template/target/debug/systemprompt cloud init --help
71	0	help_cloud_tenant	/var/www/html/systemprompt-template/target/debug/systemprompt cloud tenant --help
72	0	help_cloud_profile	/var/www/html/systemprompt-template/target/debug/systemprompt cloud profile --help
73	0	help_cloud_deploy	/var/www/html/systemprompt-template/target/debug/systemprompt cloud deploy --help
74	0	help_cloud_status	/var/www/html/systemprompt-template/target/debug/systemprompt cloud status --help
75	0	help_cloud_restart	/var/www/html/systemprompt-template/target/debug/systemprompt cloud restart --help
76	0	help_cloud_sync	/var/www/html/systemprompt-template/target/debug/systemprompt cloud sync --help
77	0	help_cloud_secrets	/var/www/html/systemprompt-template/target/debug/systemprompt cloud secrets --help
78	0	help_cloud_dockerfile	/var/www/html/systemprompt-template/target/debug/systemprompt cloud dockerfile --help
79	0	help_cloud_db	/var/www/html/systemprompt-template/target/debug/systemprompt cloud db --help
80	0	help_cloud_domain	/var/www/html/systemprompt-template/target/debug/systemprompt cloud domain --help
81	0	cloud_auth_whoami	/var/www/html/systemprompt-template/target/debug/systemprompt cloud auth whoami
82	2	cloud_auth_status	/var/www/html/systemprompt-template/target/debug/systemprompt cloud auth status
83	0	cloud_status	/var/www/html/systemprompt-template/target/debug/systemprompt cloud status
84	0	cloud_profile_list	/var/www/html/systemprompt-template/target/debug/systemprompt cloud profile list
85	0	cloud_tenant_list	/var/www/html/systemprompt-template/target/debug/systemprompt cloud tenant list
86	2	cloud_sync_status	/var/www/html/systemprompt-template/target/debug/systemprompt cloud sync status
87	2	cloud_secrets_list	/var/www/html/systemprompt-template/target/debug/systemprompt cloud secrets list
88	2	cloud_domain_list	/var/www/html/systemprompt-template/target/debug/systemprompt cloud domain list
89	0	help_analytics_overview	/var/www/html/systemprompt-template/target/debug/systemprompt analytics overview --help
90	0	help_analytics_conversations	/var/www/html/systemprompt-template/target/debug/systemprompt analytics conversations --help
91	0	help_analytics_agents	/var/www/html/systemprompt-template/target/debug/systemprompt analytics agents --help
92	0	help_analytics_tools	/var/www/html/systemprompt-template/target/debug/systemprompt analytics tools --help
93	0	help_analytics_requests	/var/www/html/systemprompt-template/target/debug/systemprompt analytics requests --help
94	0	help_analytics_sessions	/var/www/html/systemprompt-template/target/debug/systemprompt analytics sessions --help
95	0	help_analytics_content	/var/www/html/systemprompt-template/target/debug/systemprompt analytics content --help
96	0	help_analytics_traffic	/var/www/html/systemprompt-template/target/debug/systemprompt analytics traffic --help
97	0	help_analytics_costs	/var/www/html/systemprompt-template/target/debug/systemprompt analytics costs --help
98	0	analytics_overview	/var/www/html/systemprompt-template/target/debug/systemprompt analytics overview
99	0	analytics_conversations_list	/var/www/html/systemprompt-template/target/debug/systemprompt analytics conversations list --limit 5
100	0	analytics_agents_list	/var/www/html/systemprompt-template/target/debug/systemprompt analytics agents list
101	0	analytics_tools_list	/var/www/html/systemprompt-template/target/debug/systemprompt analytics tools list
102	0	analytics_requests_list	/var/www/html/systemprompt-template/target/debug/systemprompt analytics requests list --limit 5
103	2	analytics_sessions_list	/var/www/html/systemprompt-template/target/debug/systemprompt analytics sessions list --limit 5
104	2	analytics_content_list	/var/www/html/systemprompt-template/target/debug/systemprompt analytics content list
105	2	analytics_traffic_list	/var/www/html/systemprompt-template/target/debug/systemprompt analytics traffic list
106	2	analytics_costs_list	/var/www/html/systemprompt-template/target/debug/systemprompt analytics costs list
107	0	help_web_content-types	/var/www/html/systemprompt-template/target/debug/systemprompt web content-types --help
108	0	help_web_templates	/var/www/html/systemprompt-template/target/debug/systemprompt web templates --help
109	0	help_web_assets	/var/www/html/systemprompt-template/target/debug/systemprompt web assets --help
110	0	help_web_sitemap	/var/www/html/systemprompt-template/target/debug/systemprompt web sitemap --help
111	0	help_web_validate	/var/www/html/systemprompt-template/target/debug/systemprompt web validate --help
112	0	web_content_types_list	/var/www/html/systemprompt-template/target/debug/systemprompt web content-types list
